NN_type,units,epochs,batch_size,max_iterations,Users,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MLP,20,1,16,120,20,0,2023-03-08 18:05:19.995060,2023-03-08 18:05:36.934655,16.939594984054565,0.2823265830675761,awake,0.8136602218136528,0.8136602218136528,1.0,0.8972576142183853,0.0,0.5,"[[0 25135]
 [0 109753]]",0.0,25135.0,0.0,109753.0
MLP,20,1,16,120,20,0,2023-03-08 18:05:19.995060,2023-03-08 18:05:36.934655,16.939594984054565,0.2823265830675761,asleep,0.8136602218136528,0.0,0.0,0.0,0.0,0.5,"[[109753 0]
 [25135 0]]",109753.0,0.0,25135.0,0.0
MLP,20,1,16,120,20,0,2023-03-08 18:05:19.995060,2023-03-08 18:05:36.934655,16.939594984054565,0.2823265830675761,avg,0.8136602218136528,0.4068301109068264,0.5,0.4486288071091927,0.0,0.5,,,,,
MLP,20,1,16,120,20,1,2023-03-08 18:05:37.639676,2023-03-08 18:05:46.057970,8.418293952941895,0.14030489921569825,awake,0.8134526421920408,0.8136215334420881,0.9997448816888832,0.8971313871298745,-0.00041486932207024374,0.4998724408444416,"[[0 25135]
 [28 109725]]",0.0,25135.0,28.0,109725.0
MLP,20,1,16,120,20,1,2023-03-08 18:05:37.639676,2023-03-08 18:05:46.057970,8.418293952941895,0.14030489921569825,asleep,0.8134526421920408,0.0,0.0,0.0,-0.00041486932207024374,0.4998724408444416,"[[109725 28]
 [25135 0]]",109725.0,28.0,25135.0,0.0
MLP,20,1,16,120,20,1,2023-03-08 18:05:37.639676,2023-03-08 18:05:46.057970,8.418293952941895,0.14030489921569825,avg,0.8134526421920408,0.40681076672104405,0.4998724408444416,0.44856569356493725,-0.00041486932207024374,0.4998724408444416,,,,,
MLP,20,1,16,120,20,2,2023-03-08 18:05:46.774855,2023-03-08 18:05:57.195309,10.420454025268555,0.1736742337544759,awake,0.8121404424411364,0.8135442125829241,0.9978041602507448,0.8963022376454796,-0.0012340481135961756,0.49961821300780723,"[[36 25099]
 [241 109512]]",36.0,25099.0,241.0,109512.0
MLP,20,1,16,120,20,2,2023-03-08 18:05:46.774855,2023-03-08 18:05:57.195309,10.420454025268555,0.1736742337544759,asleep,0.8121404424411364,0.1299638989169675,0.0014322657648697037,0.0028333070990083425,-0.0012340481135961756,0.4996182130078073,"[[109512 241]
 [25099 36]]",109512.0,241.0,25099.0,36.0
MLP,20,1,16,120,20,2,2023-03-08 18:05:46.774855,2023-03-08 18:05:57.195309,10.420454025268555,0.1736742337544759,avg,0.8121404424411364,0.4717540557499458,0.49961821300780723,0.44956777237224393,-0.0012340481135961756,0.4996182130078073,,,,,
MLP,20,1,16,120,20,3,2023-03-08 18:05:57.905797,2023-03-08 18:06:06.119375,8.21357798576355,0.1368929664293925,awake,0.8116511476187652,0.8140269101035749,0.9960821116507066,0.8958992345893497,0.0038617409943131342,0.5012039760561072,"[[159 24976]
 [430 109323]]",159.0,24976.0,430.0,109323.0
