NN_type,units,epochs,batch_size,max_iterations,Users,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,1,32,3,20,0,2023-03-07 00:47:16.632653,2023-03-07 00:53:03.924291,347.29163789749146,5.788193964958191,awake,0.7013765574323828,0.7013765574323828,1.0,0.8244812759038587,0.0,0.5,"[[    0 40697]
 [    0 95585]]",0.0,40697.0,0.0,95585.0
LSTM,128,1,32,3,20,0,2023-03-07 00:47:16.632653,2023-03-07 00:53:03.924291,347.29163789749146,5.788193964958191,asleep,0.7030715721812125,0.0,0.0,0.0,0.0,0.5,"[[95816     0]
 [40466     0]]",95816.0,0.0,40466.0,0.0
LSTM,128,1,32,3,20,0,2023-03-07 00:47:16.632653,2023-03-07 00:53:03.924291,347.29163789749146,5.788193964958191,avg,0.7022240648067977,0.3506882787161914,0.5,0.41224063795192933,0.0,0.5,,,,,
LSTM,128,1,32,3,20,1,2023-03-07 00:53:04.398147,2023-03-07 00:58:43.148352,338.75020480155945,5.645836746692657,awake,0.7013765574323828,0.7013765574323828,1.0,0.8244812759038587,0.0,0.5,"[[    0 40697]
 [    0 95585]]",0.0,40697.0,0.0,95585.0
LSTM,128,1,32,3,20,1,2023-03-07 00:53:04.398147,2023-03-07 00:58:43.148352,338.75020480155945,5.645836746692657,asleep,0.7030715721812125,0.0,0.0,0.0,0.0,0.5,"[[95816     0]
 [40466     0]]",95816.0,0.0,40466.0,0.0
LSTM,128,1,32,3,20,1,2023-03-07 00:53:04.398147,2023-03-07 00:58:43.148352,338.75020480155945,5.645836746692657,avg,0.7022240648067977,0.3506882787161914,0.5,0.41224063795192933,0.0,0.5,,,,,
LSTM,128,1,32,3,20,2,2023-03-07 00:58:43.635460,2023-03-07 01:04:35.271683,351.63622307777405,5.860603717962901,awake,0.7013765574323828,0.7013765574323828,1.0,0.8244812759038587,0.0,0.5,"[[    0 40697]
 [    0 95585]]",0.0,40697.0,0.0,95585.0
LSTM,128,1,32,3,20,2,2023-03-07 00:58:43.635460,2023-03-07 01:04:35.271683,351.63622307777405,5.860603717962901,asleep,0.7030715721812125,0.0,0.0,0.0,0.0,0.5,"[[95816     0]
 [40466     0]]",95816.0,0.0,40466.0,0.0
LSTM,128,1,32,3,20,2,2023-03-07 00:58:43.635460,2023-03-07 01:04:35.271683,351.63622307777405,5.860603717962901,avg,0.7022240648067977,0.3506882787161914,0.5,0.41224063795192933,0.0,0.5,,,,,
