NN_type,units,epochs,batch_size,max_iterations,Users,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
NN,12,3,32,1,20,0,2023-03-07 10:34:03.223585,2023-03-07 10:37:30.975947,207.75236201286316,3.4625393668810527,awake,0.7042763013075445,0.7052463875509448,0.9945035998286293,0.8252626284961131,0.02004165260027857,0.5072303644793232,"[[810 39777]
 [526 95173]]",810.0,39777.0,526.0,95173.0
NN,12,3,32,1,20,0,2023-03-07 10:34:03.223585,2023-03-07 10:37:30.975947,207.75236201286316,3.4625393668810527,asleep,0.7042763013075445,0.6062874251497006,0.019957129130017,0.038642272738115116,0.02004165260027857,0.5072303644793231,"[[95173 526]
 [39777 810]]",95173.0,526.0,39777.0,810.0
NN,12,3,32,1,20,0,2023-03-07 10:34:03.223585,2023-03-07 10:37:30.975947,207.75236201286316,3.4625393668810527,avg,0.7042763013075445,0.6557669063503226,0.5072303644793231,0.4319524506171141,0.02004165260027857,0.5072303644793232,,,,,
