NN_type,units,epochs,batch_size,max_iterations,Users,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,1,32,120,20,0,2023-03-14 22:55:39.320164,2023-03-14 22:56:34.529552,55.20938801765442,0.920156466960907,awake,0.18717564722279886,0.0,0.0,0.0,0.0,0.5,"[[25247 0]
 [109637 0]]",25247.0,0.0,109637.0,0.0
LSTM,128,1,32,120,20,0,2023-03-14 22:55:39.320164,2023-03-14 22:56:34.529552,55.20938801765442,0.920156466960907,asleep,0.18547047833694139,0.18547047833694139,1.0,0.3129061106559684,0.0,0.5,"[[0 109867]
 [0 25017]]",0.0,109867.0,0.0,25017.0
LSTM,128,1,32,120,20,0,2023-03-14 22:55:39.320164,2023-03-14 22:56:34.529552,55.20938801765442,0.920156466960907,avg,0.18632306277987012,0.09273523916847069,0.5,0.1564530553279842,0.0,0.5,,,,,
LSTM,128,1,32,120,20,1,2023-03-14 22:56:35.209002,2023-03-14 22:57:20.639129,45.430126905441284,0.7571687817573547,awake,0.19559028498561726,0.9514717581543357,0.010908726068754161,0.021570148069327465,0.003202184522268503,0.5042462987099029,"[[25186 61]
 [108441 1196]]",25186.0,61.0,108441.0,1196.0
LSTM,128,1,32,120,20,1,2023-03-14 22:56:35.209002,2023-03-14 22:57:20.639129,45.430126905441284,0.7571687817573547,asleep,0.19388511609975978,0.1867586640424465,0.9975616580725107,0.3146163737676811,0.003156257302864063,0.5042237736875155,"[[1196 108671]
 [61 24956]]",1196.0,108671.0,61.0,24956.0
LSTM,128,1,32,120,20,1,2023-03-14 22:56:35.209002,2023-03-14 22:57:20.639129,45.430126905441284,0.7571687817573547,avg,0.19473770054268852,0.5691152110983911,0.5042351920706325,0.16809326091850427,0.003179220912566283,0.5042350361987091,,,,,
LSTM,128,1,32,120,20,2,2023-03-14 22:57:21.323034,2023-03-14 22:58:06.481284,45.158249855041504,0.7526374975840251,awake,0.2072892262981525,0.9256353937872608,0.02690697483513777,0.052293838190455924,0.006680018122808051,0.5087598604519888,"[[25010 237]
 [106687 2950]]",25010.0,237.0,106687.0,2950.0
LSTM,128,1,32,120,20,2,2023-03-14 22:57:21.323034,2023-03-14 22:58:06.481284,45.158249855041504,0.7526374975840251,asleep,0.2055988849678242,0.18816677676788385,0.9905664148379102,0.31625764130837064,0.006584224153341589,0.5087130817215209,"[[2951 106916]
 [236 24781]]",2951.0,106916.0,236.0,24781.0
LSTM,128,1,32,120,20,2,2023-03-14 22:57:21.323034,2023-03-14 22:58:06.481284,45.158249855041504,0.7526374975840251,avg,0.20644405563298834,0.5569010852775723,0.508736694836524,0.18427573974941328,0.00663212113807482,0.5087364710867548,,,,,
LSTM,128,1,32,120,20,3,2023-03-14 22:58:07.165092,2023-03-14 22:58:52.127650,44.96255803108215,0.7493759671847026,awake,0.21941816672103437,0.9308500099068754,0.04285049755100924,0.08192947577691743,0.011188563529621609,0.5145135364928572,"[[24898 349]
 [104939 4698]]",24898.0,349.0,104939.0,4698.0
LSTM,128,1,32,120,20,3,2023-03-14 22:58:07.165092,2023-03-14 22:58:52.127650,44.96255803108215,0.7493759671847026,asleep,0.2177426529462353,0.19000747090582806,0.9861294319862494,0.3186227026747775,0.011042416238754682,0.5144542142045986,"[[4700 105167]
 [347 24670]]",4700.0,105167.0,347.0,24670.0
LSTM,128,1,32,120,20,3,2023-03-14 22:58:07.165092,2023-03-14 22:58:52.127650,44.96255803108215,0.7493759671847026,avg,0.21858040983363483,0.5604287404063517,0.5144899647686293,0.20027608922584747,0.011115489884188146,0.514483875348728,,,,,
LSTM,128,1,32,120,20,4,2023-03-14 22:58:52.812116,2023-03-14 22:59:37.879657,45.06754112243652,0.7511256853739421,awake,0.22936745648112453,0.9382411828122593,0.055565183286664176,0.10491690347024886,0.015426646027106194,0.5198410540349033,"[[24846 401]
 [103545 6092]]",24846.0,401.0,103545.0,6092.0
LSTM,128,1,32,120,20,4,2023-03-14 22:58:52.812116,2023-03-14 22:59:37.879657,45.06754112243652,0.7511256853739421,asleep,0.22770677026185462,0.19175020055922923,0.9840908182435943,0.32096109720483934,0.01524372493014936,0.5197834924407192,"[[6095 103772]
 [398 24619]]",6095.0,103772.0,398.0,24619.0
LSTM,128,1,32,120,20,4,2023-03-14 22:58:52.812116,2023-03-14 22:59:37.879657,45.06754112243652,0.7511256853739421,avg,0.22853711337148958,0.5649956916857443,0.5198280007651293,0.2129390003375441,0.015335185478627777,0.5198122732378112,,,,,
LSTM,128,1,32,120,20,5,2023-03-14 22:59:38.567199,2023-03-14 23:00:23.608861,45.041661977767944,0.7506943662961324,awake,0.23476468669375167,0.9385161907364394,0.0626522068279869,0.1174629775300113,0.017512985931315783,0.5224141534793477,"[[24797 450]
 [102768 6869]]",24797.0,450.0,102768.0,6869.0
LSTM,128,1,32,120,20,5,2023-03-14 22:59:38.567199,2023-03-14 23:00:23.608861,45.041661977767944,0.7506943662961324,asleep,0.23310400047448177,0.1926076901971544,0.9821321501379062,0.3220563369204755,0.017298749798898005,0.5223402520283678,"[[6872 102995]
 [447 24570]]",6872.0,102995.0,447.0,24570.0
LSTM,128,1,32,120,20,5,2023-03-14 22:59:38.567199,2023-03-14 23:00:23.608861,45.041661977767944,0.7506943662961324,avg,0.23393434358411672,0.5655619404667969,0.5223921784829466,0.2197596572252434,0.017405867865106894,0.5223772027538578,,,,,
LSTM,128,1,32,120,20,6,2023-03-14 23:00:24.296580,2023-03-14 23:01:09.639681,45.343101024627686,0.7557183504104614,awake,0.23960588357403398,0.9378405151064884,0.06908251776316389,0.12868587156898556,0.019307504146356624,0.524599483621155,"[[24745 502]
 [102063 7574]]",24745.0,502.0,102063.0,7574.0
LSTM,128,1,32,120,20,6,2023-03-14 23:00:24.296580,2023-03-14 23:01:09.639681,45.343101024627686,0.7557183504104614,asleep,0.23796002491029328,0.19335530881332408,0.9800935363952512,0.3229902848674461,0.01908370814557625,0.5245339208458275,"[[7578 102289]
 [498 24519]]",7578.0,102289.0,498.0,24519.0
LSTM,128,1,32,120,20,6,2023-03-14 23:00:24.296580,2023-03-14 23:01:09.639681,45.343101024627686,0.7557183504104614,avg,0.23878295424216361,0.5655979119599062,0.5245880270792076,0.22583807821821583,0.019195606145966437,0.5245667022334912,,,,,
LSTM,128,1,32,120,20,7,2023-03-14 23:01:10.328565,2023-03-14 23:01:55.277596,44.94903111457825,0.7491505185763041,awake,0.24420242578808457,0.9394424131627057,0.07499293121847551,0.13889803951380617,0.021277787907993062,0.527000169019544,"[[24717 530]
 [101415 8222]]",24717.0,530.0,101415.0,8222.0
LSTM,128,1,32,120,20,7,2023-03-14 23:01:10.328565,2023-03-14 23:01:55.277596,44.94903111457825,0.7491505185763041,asleep,0.24255656712434387,0.194169600101481,0.9789742974777151,0.3240643338692284,0.021027637329712134,0.5269233215660032,"[[8226 101641]
 [526 24491]]",8226.0,101641.0,526.0,24491.0
LSTM,128,1,32,120,20,7,2023-03-14 23:01:10.328565,2023-03-14 23:01:55.277596,44.94903111457825,0.7491505185763041,avg,0.2433794964562142,0.5668060066320934,0.5269836143480954,0.2314811866915173,0.021152712618852598,0.5269617452927736,,,,,
LSTM,128,1,32,120,20,8,2023-03-14 23:01:55.968194,2023-03-14 23:02:40.861245,44.89305090904236,0.748217515150706,awake,0.24893241600189792,0.9387905604719764,0.08127730601895346,0.1496025317093235,0.02306056615302421,0.5291323354271897,"[[24666 581]
 [100726 8911]]",24666.0,581.0,100726.0,8911.0
LSTM,128,1,32,120,20,8,2023-03-14 23:01:55.968194,2023-03-14 23:02:40.861245,44.89305090904236,0.748217515150706,asleep,0.24730138489368642,0.19491674109991067,0.9769756565535436,0.32499385010205506,0.022801380314956154,0.5290641614796444,"[[8916 100951]
 [576 24441]]",8916.0,100951.0,576.0,24441.0
LSTM,128,1,32,120,20,8,2023-03-14 23:01:55.968194,2023-03-14 23:02:40.861245,44.89305090904236,0.748217515150706,avg,0.24811690044779217,0.5668536507859435,0.5291264812862485,0.23729819090568927,0.02293097323399018,0.529098248453417,,,,,
LSTM,128,1,32,120,20,9,2023-03-14 23:02:41.552441,2023-03-14 23:03:26.524543,44.97210216522217,0.7495350360870361,awake,0.25246878799561107,0.9394272028739646,0.08586517325355492,0.15734844306272877,0.024547148829997423,0.5309113563815998,"[[24640 607]
 [100223 9414]]",24640.0,607.0,100223.0,9414.0
LSTM,128,1,32,120,20,9,2023-03-14 23:02:41.552441,2023-03-14 23:03:26.524543,44.97210216522217,0.7495350360870361,asleep,0.25085258444292874,0.1955423143765567,0.9759763360914578,0.32580731251668,0.024286612842959743,0.5308581836100021,"[[9420 100447]
 [601 24416]]",9420.0,100447.0,601.0,24416.0
LSTM,128,1,32,120,20,9,2023-03-14 23:02:41.552441,2023-03-14 23:03:26.524543,44.97210216522217,0.7495350360870361,avg,0.2516606862192699,0.5674847586252607,0.5309207546725063,0.24157787778970438,0.024416880836478583,0.530884769995801,,,,,
