NN_type,units,epochs,batch_size,max_iterations,Users,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MLP,12,3,32,120,20,0,2023-03-08 10:48:29.435324,2023-03-08 10:48:49.236085,19.800760984420776,0.3300126830736796,awake,0.8136602218136528,0.8136602218136528,1.0,0.8972576142183853,0.0,0.5,"[[0 25135]
 [0 109753]]",0.0,25135.0,0.0,109753.0
MLP,12,3,32,120,20,0,2023-03-08 10:48:29.435324,2023-03-08 10:48:49.236085,19.800760984420776,0.3300126830736796,asleep,0.8136602218136528,0.0,0.0,0.0,0.0,0.5,"[[109753 0]
 [25135 0]]",109753.0,0.0,25135.0,0.0
MLP,12,3,32,120,20,0,2023-03-08 10:48:29.435324,2023-03-08 10:48:49.236085,19.800760984420776,0.3300126830736796,avg,0.8136602218136528,0.4068301109068264,0.5,0.4486288071091927,0.0,0.5,,,,,
MLP,12,3,32,120,20,1,2023-03-08 10:48:49.941883,2023-03-08 10:49:00.801172,10.859288930892944,0.18098814884821574,awake,0.8135045370974439,0.8136312070410108,0.9998086612666625,0.8971629466110702,-0.00031120632329284525,0.49990433063333123,"[[0 25135]
 [21 109732]]",0.0,25135.0,21.0,109732.0
MLP,12,3,32,120,20,1,2023-03-08 10:48:49.941883,2023-03-08 10:49:00.801172,10.859288930892944,0.18098814884821574,asleep,0.8135045370974439,0.0,0.0,0.0,-0.00031120632329284525,0.49990433063333123,"[[109732 21]
 [25135 0]]",109732.0,21.0,25135.0,0.0
MLP,12,3,32,120,20,1,2023-03-08 10:48:49.941883,2023-03-08 10:49:00.801172,10.859288930892944,0.18098814884821574,avg,0.8135045370974439,0.4068156035205054,0.49990433063333123,0.4485814733055351,-0.00031120632329284525,0.49990433063333123,,,,,
MLP,12,3,32,120,20,2,2023-03-08 10:49:01.502882,2023-03-08 10:49:12.104075,10.601192951202393,0.17668654918670654,awake,0.8172187296127157,0.8175962141342967,0.9980137217205908,0.8988409067596677,0.041020649067066484,0.5128918817475044,"[[698 24437]
 [218 109535]]",698.0,24437.0,218.0,109535.0
MLP,12,3,32,120,20,2,2023-03-08 10:49:01.502882,2023-03-08 10:49:12.104075,10.601192951202393,0.17668654918670654,asleep,0.8172187296127157,0.7620087336244541,0.027770041774418143,0.05358719434954513,0.041020649067066484,0.5128918817475046,"[[109535 218]
 [24437 698]]",109535.0,218.0,24437.0,698.0
MLP,12,3,32,120,20,2,2023-03-08 10:49:01.502882,2023-03-08 10:49:12.104075,10.601192951202393,0.17668654918670654,avg,0.8172187296127157,0.7898024738793754,0.5128918817475044,0.4762140505546064,0.041020649067066484,0.5128918817475046,,,,,
MLP,12,3,32,120,20,3,2023-03-08 10:49:12.808995,2023-03-08 10:49:28.301946,15.492950916290283,0.25821584860483804,awake,0.8181602514678845,0.8183815123915691,0.9979954989840825,0.8993078647257321,0.04900023587951663,0.5154489132079751,"[[827 24308]
 [220 109533]]",827.0,24308.0,220.0,109533.0
