NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,2,32,4,1,2023-03-14 06:03:28.394123,2023-03-14 06:06:01.373092,152.97896885871887,2.549649480978648,awake,0.29862344256761714,0.0,0.0,0.0,0.0,0.5366378744656929,"[[40697 0]
 [95585 0]]",40697.0,0.0,95585.0,0.0
LSTM,128,2,32,4,1,2023-03-14 06:03:28.394123,2023-03-14 06:06:01.373092,152.97896885871887,2.549649480978648,asleep,0.29692842781878753,0.29692842781878753,1.0,0.45789485595310836,0.0,0.5438430557879804,"[[0 95816]
 [0 40466]]",0.0,95816.0,0.0,40466.0
LSTM,128,2,32,4,1,2023-03-14 06:03:28.394123,2023-03-14 06:06:01.373092,152.97896885871887,2.549649480978648,avg,0.29777593519320233,0.14846421390939377,0.5,0.22894742797655418,0.0,0.5402404651268367,,,,,
LSTM,128,7,32,4,1,2023-03-14 06:06:02.088441,2023-03-14 06:14:23.457369,501.368928194046,8.3561488032341,awake,0.29862344256761714,0.0,0.0,0.0,0.0,0.688560632953317,"[[40697 0]
 [95585 0]]",40697.0,0.0,95585.0,0.0
LSTM,128,7,32,4,1,2023-03-14 06:06:02.088441,2023-03-14 06:14:23.457369,501.368928194046,8.3561488032341,asleep,0.29692842781878753,0.29692842781878753,1.0,0.45789485595310836,0.0,0.6330905574328507,"[[0 95816]
 [0 40466]]",0.0,95816.0,0.0,40466.0
LSTM,128,7,32,4,1,2023-03-14 06:06:02.088441,2023-03-14 06:14:23.457369,501.368928194046,8.3561488032341,avg,0.29777593519320233,0.14846421390939377,0.5,0.22894742797655418,0.0,0.6608255951930839,,,,,
LSTM,128,15,32,4,1,2023-03-14 06:14:24.168494,2023-03-14 06:32:06.879728,1062.7112340927124,17.711853901545208,awake,0.29923247384100615,1.0,0.000868337082178166,0.0017351674541121376,0.0005187930527197349,0.6701813440167944,"[[40697 0]
 [95502 83]]",40697.0,0.0,95502.0,83.0
LSTM,128,15,32,4,1,2023-03-14 06:14:24.168494,2023-03-14 06:32:06.879728,1062.7112340927124,17.711853901545208,asleep,0.2975374590921765,0.2971093767208276,1.0,0.45810998216964305,0.000514605768526355,0.5385613194082212,"[[83 95733]
 [0 40466]]",83.0,95733.0,0.0,40466.0
LSTM,128,15,32,4,1,2023-03-14 06:14:24.168494,2023-03-14 06:32:06.879728,1062.7112340927124,17.711853901545208,avg,0.2983849664665913,0.6485546883604139,0.5004341685410891,0.22992257481187758,0.0005166994106230449,0.6043713317125078,,,,,
LSTM,128,30,32,4,1,2023-03-14 06:32:07.589919,2023-03-14 07:07:09.439629,2101.8497099876404,35.030828499794005,awake,0.2993498774599727,0.889763779527559,0.0011821938588690694,0.002361250417920428,0.0005008732950115835,0.6676656840473051,"[[40683 14]
 [95472 113]]",40683.0,14.0,95472.0,113.0
LSTM,128,30,32,4,1,2023-03-14 06:32:07.589919,2023-03-14 07:07:09.439629,2101.8497099876404,35.030828499794005,asleep,0.29765486271114305,0.29710256692739895,0.9996540305441606,0.45806557544119897,0.00049517159666157,0.6218209603392664,"[[113 95703]
 [14 40452]]",113.0,95703.0,14.0,40452.0
LSTM,128,30,32,4,1,2023-03-14 06:32:07.589919,2023-03-14 07:07:09.439629,2101.8497099876404,35.030828499794005,avg,0.2985023700855579,0.593433173227479,0.5004181122015148,0.23021341292955969,0.0004980224458365767,0.6447433221932857,,,,,
LSTM,128,50,32,4,1,2023-03-14 07:07:10.153532,2023-03-14 08:06:02.773493,3532.6199610233307,58.87699935038884,awake,0.29862344256761714,0.5,1.0461892556363446e-05,2.092334731710379e-05,-8.427190645754479e-06,0.683663736778485,"[[40696 1]
 [95584 1]]",40696.0,1.0,95584.0,1.0
LSTM,128,50,32,4,1,2023-03-14 07:07:10.153532,2023-03-14 08:06:02.773493,3532.6199610233307,58.87699935038884,asleep,0.29692842781878753,0.29692544760786616,0.9999752878960114,0.4578887216683829,-8.477636041837044e-06,0.6826467177442079,"[[1 95815]
 [1 40465]]",1.0,95815.0,1.0,40465.0
LSTM,128,50,32,4,1,2023-03-14 07:07:10.153532,2023-03-14 08:06:02.773493,3532.6199610233307,58.87699935038884,avg,0.29777593519320233,0.3984627238039331,0.4999928748942839,0.22895482250785001,-8.452413343795762e-06,0.6831552272613465,,,,,
