NN_type,units,epochs,batch_size,max_iterations,Users,round_iteration,start_time,end_time,round_time_s,round_time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
MLP,12,3,32,120,20,0,2023-03-07 13:35:41.103806,2023-03-07 13:36:02.741629,21.63782286643982,0.3606303811073303,awake,0.30643646449378514,0.786829268292683,0.01685493056353776,0.03300289517028307,0.003657751893580974,0.5030439681028692,"[[40150 437]
 [94086 1613]]",40150.0,437.0,94086.0,1613.0
MLP,12,3,32,120,20,0,2023-03-07 13:35:41.103806,2023-03-07 13:36:02.741629,21.63782286643982,0.3606303811073303,asleep,0.30643646449378514,0.2991000923746238,0.9892330056422007,0.4593217139621217,0.003657751893580974,0.5030439681028692,"[[1613 94086]
 [437 40150]]",1613.0,94086.0,437.0,40150.0
MLP,12,3,32,120,20,0,2023-03-07 13:35:41.103806,2023-03-07 13:36:02.741629,21.63782286643982,0.3606303811073303,avg,0.30643646449378514,0.5429646803336534,0.5030439681028692,0.24616230456620236,0.003657751893580974,0.5030439681028692,,,,,
MLP,12,3,32,120,20,1,2023-03-07 13:36:03.466869,2023-03-07 13:36:16.391861,12.924991846084595,0.21541653076807657,awake,0.34202339198450316,0.8172914911541702,0.0810980261026761,0.14755454156566375,0.02379692736337158,0.5191751741374001,"[[38852 1735]
 [87938 7761]]",38852.0,1735.0,87938.0,7761.0
MLP,12,3,32,120,20,1,2023-03-07 13:36:03.466869,2023-03-07 13:36:16.391861,12.924991846084595,0.21541653076807657,asleep,0.34202339198450316,0.30642795173120907,0.9572523221721241,0.4642453861641682,0.02379692736337158,0.5191751741374001,"[[7761 87938]
 [1735 38852]]",7761.0,87938.0,1735.0,38852.0
MLP,12,3,32,120,20,1,2023-03-07 13:36:03.466869,2023-03-07 13:36:16.391861,12.924991846084595,0.21541653076807657,avg,0.34202339198450316,0.5618597214426897,0.5191751741374001,0.30589996386491597,0.02379692736337158,0.5191751741374001,,,,,
MLP,12,3,32,120,20,2,2023-03-07 13:36:17.119279,2023-03-07 13:36:29.932059,12.812780141830444,0.21354633569717407,awake,0.3474678250150419,0.8517671517671518,0.08562262928557247,0.1556034523685185,0.031345761559075425,0.5252441133221664,"[[39161 1426]
 [87505 8194]]",39161.0,1426.0,87505.0,8194.0
MLP,12,3,32,120,20,2,2023-03-07 13:36:17.119279,2023-03-07 13:36:29.932059,12.812780141830444,0.21354633569717407,asleep,0.3474678250150419,0.30916741667061404,0.9648655973587602,0.46828457486562275,0.031345761559075425,0.5252441133221664,"[[8194 87505]
 [1426 39161]]",8194.0,87505.0,1426.0,39161.0
MLP,12,3,32,120,20,2,2023-03-07 13:36:17.119279,2023-03-07 13:36:29.932059,12.812780141830444,0.21354633569717407,avg,0.3474678250150419,0.5804672842188829,0.5252441133221664,0.31194401361707064,0.031345761559075425,0.5252441133221664,,,,,
MLP,12,3,32,120,20,3,2023-03-07 13:36:30.657895,2023-03-07 13:36:43.472964,12.81506896018982,0.21358448266983032,awake,0.35518688640065743,0.8623054114158636,0.09724239542732944,0.17477533312674312,0.037837442448373726,0.5303148434623034,"[[39101 1486]
 [86393 9306]]",39101.0,1486.0,86393.0,9306.0
MLP,12,3,32,120,20,3,2023-03-07 13:36:30.657895,2023-03-07 13:36:43.472964,12.81506896018982,0.21358448266983032,asleep,0.35518688640065743,0.3115766490828247,0.9633872914972774,0.4708666253213793,0.037837442448373726,0.5303148434623034,"[[9306 86393]
 [1486 39101]]",9306.0,86393.0,1486.0,39101.0
MLP,12,3,32,120,20,3,2023-03-07 13:36:30.657895,2023-03-07 13:36:43.472964,12.81506896018982,0.21358448266983032,avg,0.35518688640065743,0.5869410302493441,0.5303148434623034,0.3228209792240612,0.037837442448373726,0.5303148434623034,,,,,
MLP,12,3,32,120,20,4,2023-03-07 13:36:44.199642,2023-03-07 13:36:57.307283,13.107640981674194,0.21846068302790325,awake,0.36748455453971796,0.8485026423957722,0.1207954106103512,0.2114834023947385,0.044203073423118244,0.5349708444876725,"[[38523 2064]
 [84139 11560]]",38523.0,2064.0,84139.0,11560.0
MLP,12,3,32,120,20,4,2023-03-07 13:36:44.199642,2023-03-07 13:36:57.307283,13.107640981674194,0.21846068302790325,asleep,0.36748455453971796,0.31405814351632944,0.9491462783649938,0.4719538863944036,0.044203073423118244,0.5349708444876724,"[[11560 84139]
 [2064 38523]]",11560.0,84139.0,2064.0,38523.0
MLP,12,3,32,120,20,4,2023-03-07 13:36:44.199642,2023-03-07 13:36:57.307283,13.107640981674194,0.21846068302790325,avg,0.36748455453971796,0.5812803929560508,0.5349708444876725,0.34171864439457106,0.044203073423118244,0.5349708444876724,,,,,
MLP,12,3,32,120,20,5,2023-03-07 13:36:58.032115,2023-03-07 13:37:10.856244,12.824129104614258,0.2137354850769043,awake,0.36815960553541816,0.8542190039899512,0.1208058600403348,0.2116759587304203,0.04560827601091988,0.5360971178142887,"[[38614 1973]
 [84138 11561]]",38614.0,1973.0,84138.0,11561.0
MLP,12,3,32,120,20,5,2023-03-07 13:36:58.032115,2023-03-07 13:37:10.856244,12.824129104614258,0.2137354850769043,asleep,0.36815960553541816,0.314569212721585,0.9513883755882425,0.47280808625006887,0.04560827601091988,0.5360971178142886,"[[11561 84138]
 [1973 38614]]",11561.0,84138.0,1973.0,38614.0
