NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,30,32,4,1,2023-03-10 00:43:34.372790,2023-03-10 01:14:58.232046,1883.8592557907104,31.397654263178506,asleep,0.7121850281034913,0.8564867967853043,0.036870459150892106,0.07069749810462471,0.047348447258668824,0.6865378816767129,"[[95566 250]
 [38974 1492]]",95566.0,250.0,38974.0,1492.0
LSTM,128,30,32,4,1,2023-03-10 00:43:34.372790,2023-03-10 01:14:58.232046,1883.8592557907104,31.397654263178506,avg,0.7114035602647452,0.7825766821744271,0.5171745715224042,0.44966270885676646,0.04736579917933981,0.6867176923828671,,,,,
LSTM,128,50,32,4,1,2023-03-10 01:14:58.980972,2023-03-10 02:07:31.129731,3152.1487588882446,52.53581264813741,awake,0.7262367737485508,0.7274025629419202,0.975100695715855,0.8332327607400354,0.15165620254629963,0.7503932738573229,"[[5768 34929]
 [2380 93205]]",5768.0,34929.0,2380.0,93205.0
LSTM,128,50,32,4,1,2023-03-10 01:14:58.980972,2023-03-10 02:07:31.129731,3152.1487588882446,52.53581264813741,asleep,0.7277410076165598,0.7063082965144821,0.14221815845401078,0.23676307236598515,0.15239784304642479,0.7501001595120198,"[[93423 2393]
 [34711 5755]]",93423.0,2393.0,34711.0,5755.0
LSTM,128,50,32,4,1,2023-03-10 01:14:58.980972,2023-03-10 02:07:31.129731,3152.1487588882446,52.53581264813741,avg,0.7269888906825552,0.7168554297282012,0.5586594270849329,0.5349979165530103,0.1520270227963622,0.7502467166846714,,,,,
LSTM,128,100,32,4,1,2023-03-10 02:07:31.884891,2023-03-10 03:52:17.564742,6285.679851055145,104.7613308509191,awake,0.7179818317899649,0.7227466539867641,0.9700162159334623,0.8283215408805031,0.12484936951193981,0.6925166591795855,"[[5129 35568]
 [2866 92719]]",5129.0,35568.0,2866.0,92719.0
LSTM,128,100,32,4,1,2023-03-10 02:07:31.884891,2023-03-10 03:52:17.564742,6285.679851055145,104.7613308509191,asleep,0.7194567147532323,0.6396497811131957,0.12637769979736074,0.21105631332411626,0.12536545404017407,0.6923434048678557,"[[92935 2881]
 [35352 5114]]",92935.0,2881.0,35352.0,5114.0
LSTM,128,100,32,4,1,2023-03-10 02:07:31.884891,2023-03-10 03:52:17.564742,6285.679851055145,104.7613308509191,avg,0.7187192732715986,0.6811982175499799,0.5481969578654116,0.5196889271023097,0.12510741177605694,0.6924300320237207,,,,,
LSTM,128,2,32,4,1,2023-03-10 03:52:18.534369,2023-03-10 03:54:33.562319,135.02795004844666,2.2504658341407775,awake,0.7042749592756197,0.7052764472169618,0.9935554741852801,0.8249565670604587,0.025398341644271127,0.6572837284271458,"[[1011 39686]
 [616 94969]]",1011.0,39686.0,616.0,94969.0
LSTM,128,2,32,4,1,2023-03-10 03:52:18.534369,2023-03-10 03:54:33.562319,135.02795004844666,2.2504658341407775,asleep,0.7058965967625952,0.6183159188690842,0.024860376612464784,0.0477989214358682,0.025428553295372303,0.6568773623689212,"[[95195 621]
 [39460 1006]]",95195.0,621.0,39460.0,1006.0
LSTM,128,2,32,4,1,2023-03-10 03:52:18.534369,2023-03-10 03:54:33.562319,135.02795004844666,2.2504658341407775,avg,0.7050857780191074,0.661796183043023,0.5092079253988725,0.43637774424816345,0.025413447469821715,0.6570805453980335,,,,,
LSTM,128,7,32,4,1,2023-03-10 03:54:34.315530,2023-03-10 04:01:59.670453,445.35492300987244,7.42258205016454,awake,0.7207114659309373,0.7174930619096952,0.9926452895328765,0.832933905699964,0.10071052901862698,0.7081668990344168,"[[3338 37359]
 [703 94882]]",3338.0,37359.0,703.0,94882.0
LSTM,128,7,32,4,1,2023-03-10 03:54:34.315530,2023-03-10 04:01:59.670453,445.35492300987244,7.42258205016454,asleep,0.7222890770608004,0.8240534521158129,0.08229130628181683,0.14963938256903409,0.10117561778014506,0.7076549036415498,"[[95105 711]
 [37136 3330]]",95105.0,711.0,37136.0,3330.0
LSTM,128,7,32,4,1,2023-03-10 03:54:34.315530,2023-03-10 04:01:59.670453,445.35492300987244,7.42258205016454,avg,0.7215002714958688,0.7707732570127541,0.5374682979073466,0.491286644134499,0.10094307339938602,0.7079109013379833,,,,,
LSTM,128,15,32,4,1,2023-03-10 04:02:00.429974,2023-03-10 04:17:48.796669,948.3666949272156,15.80611158212026,awake,0.7178864413495546,0.7152187669499186,0.9932625411937019,0.8316157824893027,0.08724528060649228,0.6360808052293278,"[[2894 37803]
 [644 94941]]",2894.0,37803.0,644.0,94941.0
LSTM,128,15,32,4,1,2023-03-10 04:02:00.429974,2023-03-10 04:17:48.796669,948.3666949272156,15.80611158212026,asleep,0.7194640524794177,0.8157150932730356,0.07131913211090793,0.13116989364603218,0.08760566517349977,0.635448577569685,"[[95164 652]
 [37580 2886]]",95164.0,652.0,37580.0,2886.0
LSTM,128,15,32,4,1,2023-03-10 04:02:00.429974,2023-03-10 04:17:48.796669,948.3666949272156,15.80611158212026,avg,0.7186752469144861,0.7654669301114772,0.5322908366523049,0.4813928380676674,0.08742547288999603,0.6357646913995063,,,,,
LSTM,128,30,32,4,1,2023-03-10 04:17:49.548684,2023-03-10 04:48:54.661266,1865.112582206726,31.085209703445436,awake,0.7245050703687941,0.7216722428464488,0.9884082230475493,0.8342376787535486,0.12398752558330695,0.7284338424864403,"[[4260 36437]
 [1108 94477]]",4260.0,36437.0,1108.0,94477.0
LSTM,128,30,32,4,1,2023-03-10 04:17:49.548684,2023-03-10 04:48:54.661266,1865.112582206726,31.085209703445436,asleep,0.7260386551415448,0.7915424739195231,0.1050017298472792,0.18540821224418555,0.1245170575027168,0.7281513432302604,"[[94697 1119]
 [36217 4249]]",94697.0,1119.0,36217.0,4249.0
LSTM,128,30,32,4,1,2023-03-10 04:17:49.548684,2023-03-10 04:48:54.661266,1865.112582206726,31.085209703445436,avg,0.7252718627551694,0.756607358382986,0.5467049764474142,0.5098229454988671,0.12425229154301187,0.7282925928583504,,,,,
LSTM,128,50,32,4,1,2023-03-10 04:48:55.409281,2023-03-10 05:41:07.950308,3132.541027069092,52.2090171178182,awake,0.7200143819433235,0.7248163981146553,0.968509703405346,0.8291276135544341,0.13563541599396944,0.6771782306121195,"[[5550 35147]
 [3010 92575]]",5550.0,35147.0,3010.0,92575.0
LSTM,128,50,32,4,1,2023-03-10 04:48:55.409281,2023-03-10 05:41:07.950308,3132.541027069092,52.2090171178182,asleep,0.7214892649065907,0.6466121495327103,0.13678149557653338,0.22579855586831477,0.13623652938776165,0.6770134198588613,"[[92791 3025]
 [34931 5535]]",92791.0,3025.0,34931.0,5535.0
LSTM,128,50,32,4,1,2023-03-10 04:48:55.409281,2023-03-10 05:41:07.950308,3132.541027069092,52.2090171178182,avg,0.720751823424957,0.6857142738236828,0.5526455994909397,0.5274630847113744,0.13593597269086555,0.6770958252354904,,,,,
LSTM,128,100,32,4,1,2023-03-10 05:41:08.708253,2023-03-10 07:26:22.579132,6313.870879173279,105.23118131955465,awake,0.7283647143423196,0.729074097252644,0.9750379243605168,0.8343053572467628,0.16057191515707725,0.6404529970171163,"[[6064 34633]
 [2386 93199]]",6064.0,34633.0,2386.0,93199.0
LSTM,128,100,32,4,1,2023-03-10 05:41:08.708253,2023-03-10 07:26:22.579132,6313.870879173279,105.23118131955465,asleep,0.7298542727579578,0.7159763313609467,0.1495082291306282,0.2473628260691798,0.16132680665788413,0.6404076952086715,"[[93416 2400]
 [34416 6050]]",93416.0,2400.0,34416.0,6050.0
LSTM,128,100,32,4,1,2023-03-10 05:41:08.708253,2023-03-10 07:26:22.579132,6313.870879173279,105.23118131955465,avg,0.7291094935501388,0.7225252143067954,0.5622730767455725,0.5408340916579712,0.1609493609074807,0.640430346112894,,,,,
